account_length,international_plan,voice_mail_plan,number_vmail_messages,total_charge,total_calls_cnt,total_minutes,total_intl_charge,number_customer_service_calls,churn
115,no,no,0,46.83,259,482.6,2.51,7,yes
108,no,no,0,78.67,302,741.9000000000001,3.78,2,yes
139,no,no,0,47.17,323,543.9,3.27,0,no
102,no,no,0,64.19,312,597.2,2.7,4,no
149,no,no,0,60.900000000000006,243,653.2,2.38,1,no
113,no,no,0,52.910000000000004,322,545.0,3.54,2,no
131,no,yes,33,57.99999999999999,309,624.5,1.4,1,no
83,no,no,0,44.260000000000005,343,513.6,3.08,0,no
96,no,yes,21,71.02,317,662.5,2.92,2,no
98,no,no,0,47.06,337,450.80000000000007,2.3,1,no
3,no,no,0,56.43,338,559.2,3.81,3,no
77,no,yes,17,61.81,283,625.5999999999999,3.05,0,no
75,no,yes,24,66.0,333,678.4,2.54,3,no
40,no,no,0,52.260000000000005,353,564.1,2.84,4,yes
108,no,no,0,70.98,333,714.1,2.86,0,no
100,no,no,0,48.879999999999995,278,595.7,3.16,4,yes
16,no,no,0,53.78,316,540.8,2.75,3,no
115,no,yes,16,45.709999999999994,334,480.5,1.51,2,no
108,no,yes,25,45.82,300,446.3,2.35,3,no
161,no,no,0,85.24000000000001,339,794.2,2.11,2,yes
147,no,no,0,55.5,278,602.5,2.81,2,no
107,no,no,0,39.839999999999996,302,375.7,3.08,3,no
120,no,no,0,63.02,321,682.2,2.92,1,no
107,no,yes,36,39.120000000000005,295,442.2,2.78,1,no
58,no,no,0,45.94,309,505.4,3.97,3,no
91,no,no,0,46.04,288,458.7,3.59,2,no
13,no,no,0,54.68000000000001,350,604.4,1.92,2,no
104,no,no,0,69.7,283,610.4,4.1,5,no
93,no,yes,31,67.1,272,643.0,2.89,1,no
95,no,no,0,53.2,309,509.19999999999993,3.46,2,no
104,no,no,0,44.2,381,512.8,2.7,3,no
35,no,no,0,46.64,315,511.99999999999994,2.78,5,yes
143,no,no,0,61.43000000000001,295,674.6999999999999,3.75,1,no
62,no,no,0,62.43000000000001,323,596.6,2.3,4,no
60,yes,no,0,67.67,353,685.3,2.97,0,yes
56,no,no,0,74.33,319,788.2,1.92,0,yes
183,no,no,0,66.95,285,740.8,2.57,1,no
94,no,no,0,59.28,267,564.9,2.84,2,no
73,no,yes,47,54.730000000000004,325,552.3,1.7,2,no
123,no,no,0,44.36,317,533.4000000000001,2.59,2,no
64,no,no,0,45.370000000000005,283,521.0,2.81,3,no
127,yes,no,0,47.33,341,494.5,1.67,4,yes
33,no,no,0,59.35,321,625.6,2.51,3,no
123,no,no,0,66.42999999999999,254,666.6,0.57,0,no
148,no,no,0,66.03,343,701.9,2.7,2,no
81,no,no,0,47.96,349,500.5,3.59,0,no
52,no,no,0,66.05,343,657.2,2.97,1,no
91,no,yes,44,62.42,294,631.8,2.46,1,no
152,no,no,0,59.25000000000001,306,561.8,2.43,1,no
201,no,no,0,75.13,277,776.3,3.02,1,yes
78,no,no,0,36.67,311,422.4,3.24,4,yes
67,no,no,0,50.48,304,576.6,2.03,0,no
100,no,no,0,62.31,324,644.9000000000001,2.62,1,no
41,no,no,0,68.93,297,692.4000000000001,3.32,3,no
133,no,no,0,52.49,334,603.3,3.48,3,no
36,no,yes,43,30.72,345,484.9,2.32,2,no
51,no,yes,28,75.42999999999999,308,726.5999999999999,2.24,0,no
84,no,yes,41,47.92,320,512.3,3.46,1,no
91,no,no,0,55.74,294,526.7,3.73,0,no
110,no,no,0,57.61,294,586.1,2.54,1,no
121,no,no,0,59.53,275,552.5,2.73,5,no
109,no,no,0,56.34,308,548.4,2.11,3,no
95,no,no,0,49.3,304,483.0,2.27,2,no
72,no,no,0,59.01,335,624.4000000000001,1.84,0,no
73,no,no,0,65.10000000000001,349,634.7,3.21,0,no
108,no,no,0,53.879999999999995,309,522.8,2.54,3,no
58,no,yes,39,68.81,255,696.8,1.46,1,no
76,yes,no,0,68.88,296,661.5,3.56,0,yes
103,no,no,0,49.85,316,490.9,4.27,6,yes
87,no,no,0,60.709999999999994,273,563.2,2.51,0,yes
35,no,yes,37,56.16,310,586.8,1.35,2,no
88,no,no,0,39.73,336,420.3,2.92,1,no
77,no,yes,29,61.57,292,583.0,2.62,2,no
30,no,no,0,69.94,273,710.7,3.05,0,no
53,no,yes,32,49.67999999999999,293,537.5,3.46,2,no
152,no,no,0,48.24,293,478.2,3.19,1,no
59,no,yes,32,62.88,351,628.3,2.38,1,no
143,no,no,0,59.78,309,628.8,1.86,3,no
142,no,yes,40,72.92999999999999,281,751.4,1.73,1,no
105,no,no,0,68.00999999999999,314,640.0,2.84,1,no
111,no,no,0,86.84,283,849.4,2.92,1,yes
143,no,no,0,49.83,309,537.7,2.75,1,no
93,no,yes,22,78.98,313,736.2,3.16,0,no
79,no,no,0,61.809999999999995,334,550.1,2.81,2,no
93,yes,no,0,60.92,289,640.5999999999999,3.08,1,no
103,no,no,0,31.08,410,374.20000000000005,3.24,2,no
93,no,no,0,55.99,359,630.0,3.24,1,no
149,yes,no,0,56.22,271,573.6,2.38,3,no
23,no,yes,31,53.61,287,612.7,2.54,1,no
221,no,yes,24,59.0,280,610.3,0.65,0,no
164,no,yes,30,69.43,287,675.1,3.56,1,no
104,no,yes,18,57.81,239,588.7,3.62,2,no
150,no,yes,35,61.63999999999999,347,686.2,2.38,2,no
184,no,yes,12,62.33,274,603.2,2.75,0,no
88,no,no,0,55.69,311,587.4,2.3,1,no
61,yes,yes,29,47.669999999999995,316,550.8,3.16,3,no
110,no,no,0,55.84,342,617.8,4.51,2,no
115,no,no,0,71.62,243,716.6,3.32,3,yes
33,no,no,0,68.86,264,657.7,2.27,2,no
100,no,no,0,73.28,339,721.2,2.03,2,yes
209,no,no,0,51.199999999999996,287,543.0999999999999,2.89,0,no
27,no,no,0,64.82000000000001,269,608.3,4.05,5,no
117,no,no,0,60.330000000000005,280,591.1,2.11,1,no
87,no,no,0,53.73,274,512.6,1.13,1,no
129,no,yes,27,59.800000000000004,267,622.2,1.78,1,no
142,no,no,0,62.64000000000001,332,597.5999999999999,2.67,1,no
112,no,no,0,45.72,253,488.5,1.7,0,no
75,no,yes,28,55.68,360,534.3,0.68,1,no
97,no,yes,25,49.87,324,528.2,1.32,3,no
121,no,yes,34,65.15,286,574.3,2.03,0,no
142,yes,no,0,50.25000000000001,347,522.3,2.94,1,no
121,no,no,0,74.96000000000001,308,719.7,2.38,3,yes
87,no,yes,33,50.94,275,575.6,2.75,2,no
34,no,no,0,67.69,269,753.4,1.35,1,no
177,yes,no,0,65.57,278,612.9,3.05,1,yes
58,no,yes,30,62.28000000000001,338,678.8,2.27,0,no
113,yes,no,0,39.59,312,423.4,2.78,5,yes
101,no,no,0,68.08,244,670.6,1.94,1,no
89,no,no,0,37.42,280,414.1,3.4,3,no
77,yes,yes,44,46.78999999999999,304,543.0,3.21,0,yes
146,no,no,0,39.17,299,344.7,1.05,4,yes
93,no,no,0,53.77,262,595.9,3.11,0,no
55,no,no,0,54.31,291,591.6,3.65,0,no
88,no,no,0,69.12,349,630.1,2.48,2,no
63,no,no,0,59.39,267,604.9000000000001,3.16,0,no
127,no,yes,24,50.72,276,539.6,2.43,1,no
57,no,yes,30,64.79,265,690.5,3.97,1,no
138,yes,no,0,71.14,235,619.5999999999999,2.97,2,yes
171,no,no,0,53.39,350,628.3,3.59,2,no
148,no,no,0,62.91,299,552.6,3.62,2,no
127,no,no,0,46.879999999999995,311,470.2,4.05,1,no
61,no,no,0,64.11,306,581.5,3.75,1,no
131,no,no,0,50.279999999999994,283,478.1,1.97,1,no
88,no,no,0,52.73,290,543.8,2.73,1,no
89,no,yes,24,43.88999999999999,291,519.5,1.59,0,no
82,no,no,0,76.22,256,748.3,2.97,3,yes
138,no,yes,33,57.58,289,609.9,2.62,3,no
115,no,no,0,63.44,295,636.0,2.38,1,no
117,yes,no,0,62.269999999999996,340,610.7,2.84,1,no
60,no,no,0,56.48,236,569.5,3.46,2,no
62,no,no,0,45.69,262,563.4,3.38,2,no
133,no,no,0,79.47999999999999,351,748.0,3.48,2,yes
131,no,no,0,69.68,308,730.5,3.97,3,no
65,no,no,0,59.449999999999996,337,550.8,2.16,1,no
120,no,yes,27,46.690000000000005,327,535.1,0.0,1,no
142,no,yes,22,61.42,318,611.8,2.38,1,no
134,no,no,0,49.510000000000005,336,529.9,2.7,2,no
87,no,no,0,67.15,326,685.0,2.86,2,no
139,no,yes,43,64.83,272,601.3,2.24,2,no
76,no,no,0,50.72,389,617.3,2.7,4,yes
100,no,no,0,59.33,306,642.4,1.38,1,no
99,no,yes,31,69.32,244,681.5,2.08,3,no
48,no,yes,27,50.93000000000001,325,540.0999999999999,3.56,1,no
57,no,no,0,44.88,358,455.70000000000005,3.19,0,no
170,no,yes,42,53.71000000000001,258,519.1,2.94,4,yes
78,no,no,0,54.08,308,643.2,1.32,1,no
127,no,no,0,44.07,300,513.4,0.0,0,no
119,yes,yes,22,55.02,346,545.7,3.75,1,yes
95,no,no,0,54.0,318,564.2,2.46,0,no
110,no,no,0,58.949999999999996,241,526.4,3.16,1,no
74,no,no,0,59.05,297,563.8,2.43,1,no
148,no,yes,33,62.41000000000001,248,568.1,3.05,1,no
83,no,no,0,40.12,297,461.79999999999995,3.32,1,no
73,no,no,0,53.67,351,538.4,2.97,2,no
111,no,yes,21,48.519999999999996,318,522.0999999999999,1.92,1,no
84,no,no,0,71.85000000000001,306,639.0,2.81,0,yes
75,yes,no,0,50.870000000000005,277,517.5,2.11,1,no
114,no,yes,26,47.68,307,540.4,3.11,2,no
71,yes,no,0,57.809999999999995,334,591.2,3.73,4,yes
58,no,yes,22,66.24000000000001,298,637.0999999999999,3.11,2,no
106,no,yes,29,41.87,335,517.0,2.19,1,no
172,no,no,0,61.78,297,598.5999999999999,4.81,4,no
45,no,no,0,61.97,256,642.9,3.59,1,no
100,yes,no,0,67.97,309,700.4000000000001,3.24,4,no
94,no,no,0,50.309999999999995,306,507.2,3.67,2,no
128,no,no,0,57.66,301,619.3,1.86,2,no
181,no,no,0,63.16,333,636.7,3.83,2,no
127,no,no,0,38.3,320,437.9,2.7,1,no
89,no,no,0,56.17999999999999,275,544.3,2.46,1,no
149,no,yes,18,43.0,310,441.3,1.76,0,no
103,no,yes,29,56.42999999999999,315,603.5,3.32,0,no
163,yes,no,0,59.040000000000006,297,596.8,2.11,1,no
122,yes,no,0,45.89,311,456.5,2.62,4,yes
60,no,no,0,49.64,362,489.0,3.56,3,no
62,no,no,0,85.28,299,767.1,3.11,4,yes
117,no,no,0,51.54,279,594.7,3.67,5,yes
159,no,no,0,54.39,301,561.2,3.13,1,no
78,no,no,0,53.769999999999996,296,553.6,2.51,2,no
96,no,no,0,50.379999999999995,307,570.3,4.02,1,no
79,no,no,0,48.98,294,545.8,3.19,2,no
192,no,yes,36,57.43000000000001,286,650.8,2.67,2,no
68,no,no,0,60.94,235,575.8,2.59,3,no
28,no,no,0,63.93,258,661.5,3.81,2,no
184,yes,no,0,56.18,326,512.5999999999999,1.35,2,no
74,no,yes,25,73.31,272,741.6999999999999,3.7,0,no
137,no,no,0,63.059999999999995,306,562.6,2.57,0,no
103,no,yes,29,83.78000000000002,327,832.3,3.7,1,no
99,no,no,0,57.53,293,563.8000000000001,4.24,1,no
108,no,no,0,53.3,286,525.9,2.08,2,no
117,no,no,0,60.589999999999996,243,591.1,1.86,1,no
63,no,yes,32,67.14,369,693.5,3.48,1,no
138,no,no,0,34.5,234,406.4,2.67,2,no
128,no,yes,43,51.49,281,519.3,3.21,0,no
140,no,no,0,42.53,319,510.6,2.84,1,no
102,no,no,0,62.3,307,612.0,2.86,1,no
96,no,no,0,64.04,290,676.9,2.0,1,no
178,no,yes,22,47.72,285,540.2,3.86,1,no
75,no,no,0,69.11999999999999,311,707.6,3.16,1,no
106,no,yes,25,56.410000000000004,327,569.3,3.75,4,no
158,no,no,0,60.809999999999995,317,629.5,1.92,1,no
102,no,no,0,38.480000000000004,289,440.5,2.65,3,no
92,no,yes,25,46.330000000000005,323,528.9000000000001,2.51,2,no
69,no,no,0,63.59,295,629.6,1.4,1,no
117,no,yes,38,77.08,290,774.2,2.48,3,no
76,no,yes,41,59.2,285,571.5999999999999,2.73,0,no
72,yes,no,0,52.58,285,674.5,3.0,0,no
115,yes,yes,6,48.46,321,547.4,2.73,1,no
68,no,no,0,47.43,340,459.09999999999997,3.32,3,no
97,no,no,0,46.400000000000006,241,543.3,3.4,2,no
92,no,no,0,47.08,378,506.49999999999994,2.7,3,no
90,no,yes,30,62.370000000000005,302,626.1,2.97,1,no
72,no,no,0,55.669999999999995,334,580.9000000000001,3.24,2,no
73,no,no,0,46.44,259,490.09999999999997,2.89,1,yes
54,no,no,0,52.19,281,430.29999999999995,3.0,0,no
161,no,no,0,60.15,288,626.5999999999999,3.62,1,no
125,yes,no,0,51.28,348,560.4,2.24,2,yes
194,no,no,0,80.8,270,806.0999999999999,3.67,1,yes
69,no,yes,40,35.32,282,427.29999999999995,3.38,1,no
141,no,yes,33,54.26,311,573.5,2.97,2,no
98,no,no,0,81.17,261,827.4,2.75,2,yes
110,no,no,0,58.72,332,607.0,2.57,0,no
70,no,no,0,56.14,215,582.4,2.89,3,no
72,no,no,0,65.47,309,710.4,1.19,1,no
66,no,no,0,67.19999999999999,312,622.9,2.32,1,no
79,no,no,0,50.199999999999996,302,527.2,2.0,1,no
61,no,no,0,72.24,271,736.4,2.73,1,yes
97,yes,no,0,68.48,363,649.0,1.84,0,no
63,no,no,0,47.32,258,551.2,3.0,0,no
105,no,no,0,56.05,317,571.5,1.86,3,no
159,no,no,0,58.36,360,624.7,3.62,0,no
83,no,no,0,48.010000000000005,316,538.3,2.65,2,no
93,no,no,0,62.75,312,590.5,3.56,0,no
98,no,no,0,65.6,241,669.5,2.67,2,no
163,no,no,0,32.29,305,378.5,2.16,1,no
169,no,yes,22,54.9,286,621.6999999999999,3.08,2,no
111,no,no,0,73.65,273,650.4000000000001,3.35,1,yes
163,no,no,0,64.67,299,563.3,2.81,0,no
85,no,no,0,50.059999999999995,281,433.1,3.46,1,no
190,no,no,0,63.71,278,668.0,2.05,3,no
39,no,no,0,47.910000000000004,286,488.90000000000003,1.92,1,no
84,no,no,0,56.1,372,533.6,0.0,1,no
71,no,no,0,65.46,340,655.7,3.05,4,no
114,no,no,0,53.730000000000004,268,541.9,3.73,1,no
135,no,no,0,54.940000000000005,233,573.8,1.89,0,no
93,no,no,0,46.18,306,508.6,2.59,2,no
82,no,no,0,48.730000000000004,279,486.90000000000003,2.38,1,no
64,no,no,0,46.64,263,437.7,1.97,0,yes
76,no,yes,12,40.64,287,462.9,4.08,1,no
112,no,no,0,45.98,324,530.0,2.13,1,no
137,no,no,0,46.67,284,486.9,1.65,5,yes
140,no,no,0,65.82,282,694.7,3.59,2,no
106,no,no,0,57.42,302,596.0,2.08,2,no
166,no,yes,32,48.800000000000004,329,520.5,3.05,1,no
137,no,no,0,43.93000000000001,323,537.1,2.84,2,no
161,no,no,0,59.36,282,603.5999999999999,2.51,1,no
120,no,no,0,72.39,262,717.9,2.57,5,yes
187,no,yes,25,54.88999999999999,252,544.9,3.16,3,no
102,no,yes,25,64.77,284,676.2,3.16,2,no
82,no,no,0,65.55000000000001,314,676.9000000000001,2.78,0,no
100,no,yes,21,39.84,334,477.3,3.16,0,no
45,no,no,0,42.089999999999996,280,442.90000000000003,2.97,3,no
114,no,no,0,39.61,308,429.70000000000005,2.46,1,no
43,yes,no,0,52.36,308,508.1,3.73,1,yes
103,no,no,0,47.22,272,499.50000000000006,2.97,2,no
57,no,no,0,61.01,247,682.9,2.57,2,no
52,no,yes,31,38.980000000000004,329,403.1,1.54,3,no
74,no,no,0,59.49,333,645.2,2.43,3,no
74,no,yes,46,77.6,305,713.0,2.81,1,no
40,yes,yes,21,56.489999999999995,324,612.2,2.94,0,no
83,no,no,0,63.870000000000005,330,639.7,2.11,1,no
102,no,no,0,55.690000000000005,332,576.5999999999999,1.84,1,no
79,no,yes,25,66.94,292,664.3,1.51,4,no
110,no,no,0,72.10999999999999,283,740.3,3.65,1,yes
69,no,yes,27,66.56,352,670.7,2.62,1,no
56,no,no,0,68.19,299,635.0,3.65,4,no
133,no,no,0,89.39,322,837.8,4.0,3,yes
131,no,no,0,45.04,333,480.6,2.4,3,no
60,no,yes,20,49.46,288,544.9000000000001,2.54,1,no
92,no,no,0,60.43,262,633.7,2.3,1,no
52,no,no,0,56.72,339,519.7,3.21,3,no
135,no,yes,18,55.199999999999996,240,590.8,3.43,1,no
107,no,no,0,47.34,322,519.9000000000001,3.4,2,no
110,no,no,0,52.54,343,545.5,3.05,2,no
109,yes,yes,36,64.97999999999999,321,588.3,4.16,2,yes
90,no,no,0,57.4,256,571.5999999999999,3.56,1,no
115,no,no,0,44.2,287,482.70000000000005,1.46,1,no
73,no,no,0,79.24,315,779.9999999999999,2.94,1,yes
127,no,no,0,68.73,322,640.9,2.03,1,no
79,no,no,0,40.14,325,525.4,4.08,1,no
133,no,no,0,67.75,210,656.4,2.08,1,no
47,no,yes,40,50.57,293,494.5,3.78,2,no
53,no,yes,24,69.06,279,750.8,2.13,0,no
148,no,no,0,61.07,323,667.5999999999999,2.86,1,no
72,no,no,0,45.29,210,445.2,3.24,2,no
96,no,no,0,53.27,223,508.9,2.57,5,yes
55,no,no,0,59.61,240,554.1999999999999,2.54,3,no
143,no,no,0,50.27,282,492.0,2.89,3,no
60,no,no,0,46.370000000000005,321,456.0,1.89,0,no
90,no,yes,30,57.46000000000001,283,613.4000000000001,2.21,0,no
65,no,no,0,66.09,295,651.1,1.78,0,no
93,no,no,0,59.480000000000004,309,561.5,3.4,2,no
117,yes,yes,15,65.03999999999999,294,694.3000000000001,1.92,1,no
96,no,yes,18,74.07,267,746.5999999999999,3.19,3,no
60,no,no,0,56.75000000000001,348,519.0,3.4,1,no
157,no,no,0,45.89999999999999,319,530.7,3.67,1,no
89,no,no,0,51.07000000000001,314,588.0999999999999,3.27,4,yes
91,no,no,0,46.959999999999994,322,515.4,3.67,3,no
104,no,no,0,49.25,343,528.8,2.78,2,no
40,no,no,0,84.53,300,777.8000000000001,3.02,3,yes
161,no,no,0,52.010000000000005,304,523.6,3.4,5,yes
131,no,yes,29,67.29,288,640.2,2.84,1,no
79,no,no,0,54.24,301,606.0999999999999,2.05,2,no
161,no,no,0,58.12,328,645.8,2.84,4,no
108,no,yes,28,58.05,299,536.6,2.35,0,no
69,yes,no,0,57.19,329,605.4,3.54,1,yes
80,no,no,0,63.43,314,653.9,3.75,1,no
146,no,no,0,59.339999999999996,365,656.2,3.13,4,no
113,no,no,0,46.879999999999995,319,475.3,4.02,0,no
29,no,yes,38,47.260000000000005,260,466.6,1.62,1,no
78,no,no,0,50.03,318,580.0,2.57,3,no
120,no,no,0,48.03,287,528.8,3.0,0,no
185,no,no,0,47.089999999999996,298,541.1999999999999,2.81,3,no
130,no,no,0,51.46,278,575.5,3.67,2,no
59,no,yes,26,54.36,313,535.0999999999999,2.54,5,no
139,no,no,0,53.15,290,510.1,3.16,1,no
12,no,no,0,67.46000000000001,292,707.3,3.27,2,no
42,no,yes,34,46.09,369,494.1,2.94,0,no
63,no,no,0,41.38000000000001,317,426.59999999999997,1.7,1,no
143,no,no,0,56.349999999999994,243,627.2,3.59,1,no
156,no,no,0,53.260000000000005,331,527.9000000000001,1.22,0,no
98,no,no,0,56.6,261,591.3,4.0,2,no
140,no,yes,27,54.59,377,545.2,1.92,3,no
102,no,yes,45,52.36,322,592.0,2.35,0,no
71,no,yes,49,49.849999999999994,327,474.70000000000005,2.11,1,no
104,no,no,0,74.82000000000001,332,751.4,3.05,2,yes
96,no,no,0,70.89999999999999,327,605.8000000000001,2.19,0,no
90,no,no,0,48.339999999999996,264,506.3,2.46,2,no
106,no,yes,36,51.62,286,585.5,3.05,1,no
148,no,no,0,63.220000000000006,268,599.4,1.67,2,no
95,no,yes,35,62.730000000000004,357,625.6999999999999,1.05,0,no
127,no,no,0,66.28999999999999,301,650.6,2.32,2,no
79,no,yes,30,46.75,336,507.4,1.24,1,no
83,no,no,0,47.21,301,526.3,3.16,0,no
83,no,yes,31,45.279999999999994,237,482.6,3.86,1,no
17,no,no,0,64.92,349,710.4,2.38,3,no
165,yes,no,0,46.14,367,564.8,3.29,1,no
149,no,no,0,49.25,314,566.5999999999999,2.43,1,no
79,yes,no,0,76.79,327,684.6,3.21,2,yes
94,no,no,0,62.74,307,610.2,3.11,1,no
93,no,no,0,55.5,264,560.9000000000001,2.78,0,no
109,yes,yes,46,47.96,277,486.0,3.21,1,no
106,no,no,0,44.589999999999996,273,482.1,2.43,2,no
92,no,no,0,53.22,262,561.4,3.19,1,no
124,no,no,0,65.86,265,673.0999999999999,3.24,0,no
117,no,no,0,75.08,268,679.5,2.81,1,yes
163,no,yes,30,53.870000000000005,328,542.6,2.43,5,yes
87,yes,no,0,58.17,340,553.4,3.51,1,no
59,no,no,0,45.1,309,552.1,2.43,2,yes
103,no,no,0,61.89,286,572.1,2.67,1,no
101,no,no,0,55.129999999999995,385,650.0,3.4,3,no
72,no,no,0,47.67,360,531.0,2.24,4,yes
108,yes,no,0,73.67,283,690.3,1.81,2,yes
80,no,no,0,61.099999999999994,317,596.5999999999999,3.27,1,no
117,no,no,0,43.629999999999995,270,441.99999999999994,3.35,2,no
51,no,no,0,43.03,329,523.3,3.67,1,no
158,no,no,0,69.15,295,706.5,3.13,1,no
66,no,no,0,51.42,311,521.5,2.57,1,no
82,no,no,0,65.77,280,723.3,3.59,1,no
127,no,no,0,66.11999999999999,271,673.8,4.21,2,no
108,no,yes,19,83.5,311,746.4,2.73,0,no
106,no,yes,27,62.98,377,590.4,3.13,1,no
58,no,yes,28,63.269999999999996,277,607.5,2.16,2,no
138,no,no,0,50.589999999999996,357,566.2,2.57,1,no
81,no,yes,17,66.07,308,584.6,3.67,2,no
36,yes,no,0,65.72999999999999,297,606.2,2.11,1,no
108,yes,yes,36,53.87,292,550.9,3.0,1,no
133,no,yes,49,65.41,299,621.2,3.24,3,no
90,no,no,0,38.67,326,518.5999999999999,2.65,1,no
94,no,no,0,57.540000000000006,338,608.0,2.81,0,no
68,no,no,0,46.69,294,479.79999999999995,2.54,2,no
171,no,no,0,67.21,314,686.2,2.57,0,no
122,no,no,0,46.53,281,553.2,1.51,0,no
94,no,no,0,57.410000000000004,338,589.8,2.94,1,no
25,yes,no,0,53.81,303,554.5,3.35,1,no
120,no,no,0,40.28,254,471.9,2.19,6,yes
107,no,yes,26,69.9,324,704.4,3.73,1,no
78,no,no,0,73.53999999999999,289,733.4,2.11,1,yes
93,no,no,0,55.43000000000001,311,590.9,2.89,0,no
80,no,no,0,60.269999999999996,322,599.1,2.92,1,no
127,no,no,0,53.6,226,471.90000000000003,2.62,0,no
44,no,no,0,58.41,336,551.1,3.27,1,no
69,no,yes,38,68.36,306,593.6999999999999,2.84,2,no
69,yes,no,0,61.93000000000001,333,653.1,3.0,6,yes
64,no,yes,31,77.92,345,734.7,1.89,3,no
167,yes,no,0,62.74,287,657.7,2.27,0,no
139,no,no,0,33.55,311,412.20000000000005,3.83,1,no
104,no,no,0,55.91,269,577.7,2.03,3,no
78,no,no,0,52.330000000000005,259,581.3,2.43,2,no
60,no,no,0,74.25999999999999,260,762.4000000000001,2.73,1,yes
171,yes,no,0,56.75,259,568.0,2.32,3,no
88,no,no,0,72.64,292,643.7,1.57,2,yes
156,no,no,0,59.42,296,637.5,2.94,0,no
92,no,yes,27,64.5,315,648.6,3.46,1,no
78,no,no,0,74.35,295,704.5,2.32,2,yes
102,no,no,0,57.53,302,603.0,2.48,1,yes
131,no,no,0,48.769999999999996,301,504.9,2.35,2,no
100,no,no,0,72.52,284,613.8,2.81,1,yes
94,no,no,0,44.31,272,503.5,1.59,3,no
81,no,yes,36,53.7,322,548.6,1.16,2,no
100,no,no,0,59.06,297,588.4,2.75,3,no
78,no,yes,26,58.18,233,597.7,3.05,0,no
139,yes,no,0,64.68,332,707.6999999999999,2.84,3,no
88,no,no,0,50.59,362,467.20000000000005,2.84,3,no
152,no,yes,39,70.05,358,671.0,2.67,1,no
127,yes,no,0,76.51,287,673.5,3.46,1,yes
102,no,no,0,36.88,296,424.7,3.0,2,no
49,yes,yes,32,58.57000000000001,354,608.3,4.08,3,yes
36,no,no,0,52.56,317,596.2,2.35,2,no
13,no,no,0,57.17,327,606.7,2.43,1,no
151,no,yes,27,55.46,323,561.8000000000001,1.49,0,no
111,no,no,0,57.28,304,614.7,2.89,3,no
135,yes,no,0,58.54,348,622.8,3.0,2,no
114,no,yes,34,51.959999999999994,216,632.6,2.81,0,no
122,no,yes,34,57.85,352,535.1,2.89,2,no
89,no,no,0,63.44,329,662.3,4.54,0,yes
96,no,no,0,49.709999999999994,303,537.9,2.43,2,no
106,no,no,0,60.94,292,608.2,2.97,2,no
122,no,no,0,49.37,402,522.0,2.89,0,no
87,no,yes,16,69.92,265,632.5999999999999,3.97,1,no
145,no,no,0,59.309999999999995,308,611.3,3.83,5,no
136,no,yes,24,38.69,338,457.70000000000005,2.97,0,no
131,no,no,0,70.28999999999999,311,668.1,2.89,2,no
90,no,no,0,67.22999999999999,302,721.0,3.16,2,no
95,no,no,0,62.559999999999995,279,689.3,2.38,1,no
42,no,yes,16,71.24,339,725.0999999999999,2.54,1,no
69,no,no,0,46.23,314,453.79999999999995,1.3,3,no
99,no,no,0,58.31,318,558.4,3.27,0,no
72,no,no,0,64.25,319,667.6,2.92,0,no
88,no,yes,14,80.03,243,764.0,3.21,5,no
113,no,no,0,82.69999999999999,257,757.0000000000001,3.67,1,yes
142,yes,yes,23,44.82,313,508.2,2.43,1,no
3,no,no,0,56.21,279,588.1,3.27,4,no
75,no,no,0,52.94,319,486.4,2.24,1,no
91,no,no,0,65.32,242,593.8,1.78,1,no
78,no,no,0,55.62,331,612.5,0.0,3,no
98,no,no,0,46.49,327,554.3,2.92,3,no
166,no,yes,41,52.93,310,519.3,2.97,5,yes
78,no,no,0,45.11000000000001,276,468.70000000000005,3.02,2,no
69,no,no,0,73.26,365,788.0,1.65,4,yes
122,no,no,0,49.0,284,491.0,2.3,2,no
19,no,yes,34,61.66,310,592.8,3.19,3,no
141,no,no,0,46.709999999999994,288,497.5,3.0,3,no
79,no,yes,27,54.879999999999995,330,554.6,2.11,1,no
171,no,no,0,68.54,291,642.4000000000001,1.43,0,no
51,no,no,0,34.8,303,471.9,3.35,0,no
98,no,no,0,50.830000000000005,225,554.6,2.4,1,no
94,no,no,0,58.769999999999996,293,552.2,2.54,2,no
100,no,yes,39,60.300000000000004,243,583.9000000000001,3.02,2,no
125,no,no,0,52.94,322,552.3,1.27,1,no
81,no,no,0,65.42999999999999,285,576.3,2.35,2,no
94,no,no,0,53.120000000000005,271,579.4,1.49,1,no
57,no,no,0,49.43,289,466.9,2.46,1,no
140,no,no,0,48.93000000000001,320,511.6,2.94,0,no
64,no,no,0,76.91000000000001,284,707.5,3.24,1,yes
52,yes,no,0,58.51,306,635.3,3.35,1,no
117,no,no,0,77.33000000000001,250,806.6999999999999,2.78,0,yes
119,no,no,0,53.300000000000004,306,599.9,3.43,3,no
85,no,no,0,51.4,307,607.3,2.46,3,no
92,no,no,0,60.21000000000001,304,587.2,3.02,0,no
116,no,no,0,72.62,294,674.4,3.7,5,yes
163,no,no,0,48.089999999999996,250,531.4,2.81,0,no
83,no,no,0,55.42,309,563.1,3.97,1,no
117,no,no,0,47.09,300,523.7,3.75,1,no
90,no,no,0,61.730000000000004,335,711.2,3.81,0,no
137,no,no,0,47.82000000000001,288,524.1,2.81,0,no
112,no,no,0,47.89,292,564.9000000000001,2.7,1,no
52,no,no,0,70.34,317,647.4,2.59,4,no
